ID,DifficultyID,CastingTimeIndex,DurationIndex,RangeIndex,SchoolMask,Speed,LaunchDelay,MinDuration,SpellIconFileDataID,ActiveIconFileDataID,Attributes[0],Attributes[1],Attributes[2],Attributes[3],Attributes[4],Attributes[5],Attributes[6],Attributes[7],Attributes[8],Attributes[9],Attributes[10],Attributes[11],Attributes[12],Attributes[13],SpellID
327918,0,1,27,3,32,0,0,0,136208,0,65536,16388,524288,0,0,8192,0,0,0,0,0,0,0,0,17312
327919,0,1,21,1,1,0,0,0,136142,0,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,18198
327920,0,1,0,4,1,0,0,0,136192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17943
327921,0,1,21,1,1,0,0,0,136162,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17489
327922,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,17089
327923,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17824
327925,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17989
327926,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17996
327927,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18029
327929,0,1,9,2,1,0,0,0,136007,0,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,18070
327930,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18244
327931,0,1,42,1,1,0,0,0,134824,0,671088640,0,4,0,0,0,0,0,0,0,0,0,0,0,16884
327932,0,1,4,2,8,0,0,0,135914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18151
327933,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18003
327934,0,1,22,1,8,0,0,0,136063,0,98304,0,524288,2097152,524288,0,0,0,0,0,0,0,0,0,17329
327935,0,1,29,4,32,0,0,0,136020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17105
327936,0,1,21,1,8,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18054
327937,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,17090
327938,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17871
327939,0,1,0,1,1,0,0,0,132126,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,17081
327941,0,1,9,2,1,0,0,0,132155,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,18078
327942,0,1,21,1,1,0,0,0,136063,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17248
327943,0,1,29,2,1,0,0,0,132314,0,327680,512,0,67108866,0,0,0,0,0,0,0,0,0,0,17364
327944,0,1,0,1,4,0,0,0,135824,0,589824,136,0,0,0,0,0,0,0,0,0,0,0,0,17366
327945,0,1,0,6,4,0,0,0,132386,0,0,131072,16777216,0,0,0,0,0,0,0,0,0,0,0,17934
327946,0,1,0,6,4,0,0,0,132386,0,0,131072,16777216,0,0,0,0,0,0,0,0,0,0,0,17935
327948,0,1,21,1,1,0,0,0,134952,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,16298
327949,0,5,5,2,32,0,0,0,136123,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,16336
327950,0,1,0,6,1,0,0,0,136121,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,17856
327952,0,16,0,4,32,0,0,0,136224,0,851968,0,0,0,0,0,0,0,0,0,0,0,0,0,17194
327953,0,16,0,4,4,0,0,0,135827,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,17195
327954,0,1,4,13,1,0,0,0,136122,0,67109136,0,4,0,0,0,0,0,0,0,0,0,0,0,17246
327955,0,1,21,1,1,0,0,0,136063,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17247
327956,0,1,21,1,1,0,0,0,136172,0,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,18079
327957,0,1,21,1,1,0,0,0,135809,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18127
327960,0,1,18,1,1,0,0,0,136221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18308
327962,0,1,21,1,1,0,0,0,136223,0,464,0,0,0,524288,0,0,0,0,0,0,0,0,0,18094
327963,0,5,9,4,32,0,0,0,136163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17506
327964,0,1,21,1,1,0,0,0,135923,0,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,17508
327966,0,1,21,1,1,0,0,0,135953,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17191
327968,0,1,21,1,1,0,0,0,136172,0,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,18087
327969,0,5,27,4,32,0,0,0,136118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18088
327970,0,24,0,4,32,20,0,0,136197,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,18138
327971,0,14,21,1,1,0,0,0,132252,136116,269582608,0,0,0,0,0,131072,0,0,0,0,0,0,0,17229
327972,0,1,8,2,8,0,0,0,136016,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,18197
327974,0,1,21,1,1,0,0,0,136081,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17112
327975,0,1,0,1,1,0,0,0,135894,0,16,136,4,0,0,0,0,0,0,0,0,0,0,0,19492
327977,0,1,0,5,32,0,0,0,136169,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,18084
327979,0,24,0,4,32,20,0,0,136197,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,17509
327980,0,1,9,2,8,0,0,0,136016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18203
327981,0,1,0,4,32,0,0,0,136170,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,22189
327983,0,1,3,3,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23056
327985,0,4,3,1,64,0,0,0,136222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17231
327986,0,1,27,4,32,24,0,0,136145,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,17925
327987,0,1,0,13,32,0,0,0,136146,0,536871168,136,4,0,0,0,0,0,0,0,0,0,0,0,17471
327989,0,1,21,1,1,0,0,0,136081,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17113
327990,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18064
327991,0,1,21,1,64,0,0,0,136192,0,320,268435456,0,0,0,0,0,0,0,0,0,0,0,0,17328
327992,0,1,64,4,8,0,0,0,136033,0,16,98304,0,0,0,0,0,0,0,0,0,0,0,0,16857
327993,0,1,21,1,1,0,0,0,136235,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,17178
327994,0,1,18,11,1,0,0,0,135903,0,65536,16388,0,0,0,0,0,0,0,0,0,0,0,0,17179
327996,0,1,0,4,16,0,0,0,135846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18085
327998,0,1,0,1,1,0,0,0,134062,0,402653440,0,0,0,0,0,0,0,0,0,0,0,0,0,18071
327999,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18023
328000,0,16,0,4,4,0,0,0,135827,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,17919
328001,0,16,0,4,4,0,0,0,135827,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,17920
328002,0,4,29,1,32,0,0,0,136187,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,17473
328004,0,1,21,1,1,0,0,0,136006,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,16815
328005,0,1,21,1,1,0,0,0,136006,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,16816
328006,0,1,21,1,1,0,0,0,132121,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,16859
328009,0,1,22,1,8,0,0,0,136063,0,98304,0,524288,2097152,524288,0,0,0,0,0,0,0,0,0,16811
328010,0,1,5,1,1,0,0,0,136118,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,16809
328013,0,4,3,4,32,0,0,0,136203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17505
328014,0,1,21,1,1,0,0,0,136087,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,16847
328016,0,1,21,1,1,0,0,0,135864,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,17327
328018,0,1,21,1,1,0,0,0,136006,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,16817
328020,0,1,0,4,8,20,0,0,136048,0,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,16921
328021,0,1,22,1,8,0,0,0,136063,0,98304,0,524288,2097152,524288,0,0,0,0,0,0,0,0,0,16810
328022,0,1,0,6,32,0,0,0,136189,0,134479872,0,0,0,16384,0,0,0,0,0,0,0,0,0,19269
328023,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18625
328024,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18626
328025,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18627
328026,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18629
328027,0,1,21,1,1,0,0,0,135863,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,20104
328028,0,1,21,1,1,0,0,0,136197,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17796
328029,0,1,5,1,32,0,0,0,136187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17477
328030,0,1,5,1,32,0,0,0,136187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17478
328031,0,1,5,1,32,0,0,0,136187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17479
328032,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18630
328033,0,1,21,1,8,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21010
328034,0,1,0,6,1,0,0,0,136115,0,537133056,131072,536870912,0,0,0,0,0,0,0,0,0,0,0,18390
328036,0,14,0,13,4,65,0,0,135812,0,65536,136,4,0,0,0,0,0,0,0,0,0,0,0,18392
328037,0,1,21,1,8,0,0,0,132276,132279,33882128,0,0,0,0,0,0,0,0,0,0,0,0,0,18309
328038,0,1,0,5,32,0,0,0,136169,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,18817
328039,0,1,21,1,1,0,0,0,135863,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,20101
328040,0,1,21,1,1,0,0,0,135863,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,20102
328041,0,1,21,1,1,0,0,0,135863,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,20103
328042,0,1,5,1,1,0,0,0,136222,0,75497728,0,1,1048576,0,0,0,0,0,0,0,0,0,0,17691
328043,0,1,21,1,1,0,0,0,135863,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,20105
328045,0,6,0,1,1,0,0,0,136235,0,8388608,0,0,0,0,0,0,0,0,0,0,0,0,0,18976
328046,0,1,21,1,1,0,0,0,136221,0,262608,0,0,0,0,0,0,0,0,0,0,0,0,0,18735
328047,0,1,21,1,1,0,0,0,135806,0,262208,0,0,0,0,0,0,0,0,0,0,0,0,0,23992
328048,0,1,4,6,32,0,0,0,136143,0,151257088,0,268435456,512,16512,8,0,0,0,0,0,0,0,0,19251
328049,0,5,3,4,8,0,0,0,136033,0,0,98304,0,0,0,0,0,0,0,0,0,0,0,0,20656
328050,0,1,0,1,2,0,0,0,135954,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,19236
328051,0,1,0,7,4,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,19237
328052,0,1,0,1,2,0,0,0,135954,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,19238
328053,0,18,18,54,8,40,0,0,132169,0,65538,0,131072,0,0,0,0,0,0,0,0,0,0,0,18545
328054,0,1,21,1,1,0,0,0,136031,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18552
328055,0,1,0,4,32,0,0,0,136133,0,0,136,1,0,0,0,0,0,0,0,0,0,0,0,17616
328056,0,1,0,1,2,0,0,0,135954,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,19240
328058,0,4,21,1,1,0,0,0,132311,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,17707
328060,0,5,0,5,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18666
328061,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18010
328062,0,37,0,1,1,0,0,0,132149,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18416
328064,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18011
328065,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18012
328066,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18033
328067,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18034
328068,0,1,8,1,32,0,0,0,136082,0,65536,131072,0,0,0,0,0,0,0,0,0,0,0,0,18708
328069,0,14,0,7,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,18974
328070,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18040
328071,0,1,21,1,1,0,0,0,136217,0,262608,0,0,0,0,0,0,0,0,0,0,0,0,0,18738
328073,0,1,21,34,1,0,0,0,136235,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,18362
328074,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18573
328075,0,1,21,1,1,0,0,0,135860,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,19407
328076,0,1,0,1,4,0,0,0,135824,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18432
328077,0,37,0,1,1,0,0,0,132149,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18413
328078,0,1,5,1,32,0,0,0,136187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17480
328081,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18038
328082,0,1,8,4,64,0,0,0,135753,0,65536,0,524288,0,0,8192,0,0,0,0,0,0,0,0,19304
328084,0,1,21,1,1,0,0,0,136164,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18709
328085,0,1,8,4,64,0,0,0,135753,0,65536,0,524288,0,0,8192,0,0,0,0,0,0,0,0,19305
328086,0,1,8,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19031
328087,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18592
328088,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18593
328089,0,1,0,54,64,30,0,0,132330,0,65538,0,0,0,0,32768,0,0,0,0,0,0,0,0,18651
328091,0,1,1,4,8,0,0,0,136007,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,17686
328092,0,1,21,1,8,0,0,0,136007,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,17688
328094,0,5,4,7,1,0,0,0,136235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17646
328095,0,1,0,7,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17648
328096,0,1,4,1,1,0,0,0,134849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17540
328097,0,1,4,1,16,0,0,0,135843,0,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,17544
328098,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18028
328099,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18031
328100,0,1,21,1,1,0,0,0,132393,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,19384
328101,0,1,21,1,1,0,0,0,136118,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17811
328102,0,1,21,1,1,0,0,0,136118,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17814
328103,0,1,21,1,1,0,0,0,135817,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17815
328104,0,14,0,12,1,0,0,0,136235,0,268435712,0,0,0,0,0,0,0,0,0,0,0,0,0,19720
328105,0,1,0,11,1,0,0,0,136235,0,8388624,0,1,0,0,0,0,0,0,0,0,0,0,0,19721
328106,0,1,0,12,1,0,0,0,135744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17609
328107,0,1,0,12,1,0,0,0,135765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17610
328108,0,38,0,1,1,0,0,0,132149,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18452
328109,0,37,0,1,1,0,0,0,132149,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18453
328110,0,39,0,1,1,0,0,0,132149,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18454
328111,0,39,0,1,1,0,0,0,132149,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18455
328112,0,1,21,1,1,0,0,0,136218,0,262608,0,0,0,0,0,0,0,0,0,0,0,0,0,18740
328113,0,1,0,4,16,0,0,0,135846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18398
328114,0,1,9,2,8,0,0,0,136007,0,524288,136,0,0,0,0,0,0,0,0,0,0,0,0,20667
328115,0,1,29,5,8,0,0,0,136081,0,589824,136,0,0,0,0,0,0,0,0,0,0,0,0,20701
328116,0,1,1,4,64,0,0,0,135753,0,65536,268435596,0,0,0,0,0,0,0,0,0,0,0,0,20687
328117,0,1,0,6,32,0,0,0,136184,0,536870912,131072,0,196608,0,2097152,0,0,0,0,0,0,0,0,18788
328118,0,1,32,5,4,0,0,0,136186,0,0,268435592,0,0,0,0,0,0,0,0,0,0,0,0,19717
328121,0,1,5,1,1,0,0,0,136245,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,18377
328122,0,1,0,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17816
328123,0,1,42,1,1,0,0,0,134839,0,671088640,0,256,0,0,0,0,0,0,0,0,0,0,0,17537
328125,0,1,8,1,32,0,0,0,136189,0,134545408,131072,524288,0,0,0,0,0,0,0,0,0,0,0,19275
328126,0,1,6,1,1,0,0,0,136122,0,67110912,0,0,0,0,0,0,0,0,0,0,0,0,0,18347
328127,0,1,42,1,1,0,0,0,134805,0,671088640,0,256,0,0,0,0,0,0,0,0,0,0,0,17539
328128,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18594
328129,0,1,21,1,1,0,0,0,136221,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18705
328130,0,1,21,1,1,0,0,0,136221,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18706
328131,0,1,21,1,1,0,0,0,136221,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18707
328132,0,1,21,1,1,0,0,0,132309,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,19233
328133,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18595
328134,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18597
328135,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18598
328137,0,1,21,1,1,0,0,0,135971,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18530
328138,0,14,0,12,1,0,0,0,136235,0,268501248,0,0,0,0,0,0,0,0,0,0,0,0,0,19719
328139,0,1,21,1,1,0,0,0,136218,0,262608,0,0,0,0,0,0,0,0,0,0,0,0,0,18737
328140,0,1,21,1,1,0,0,0,135971,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18534
328141,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17987
328142,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17988
328143,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17990
328144,0,1,21,1,1,0,0,0,132190,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,16935
328145,0,1,21,1,4,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17904
328146,0,1,21,1,16,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17898
328147,0,1,21,1,1,0,0,0,132200,0,262608,0,0,0,0,0,0,0,0,0,0,0,0,0,17209
328148,0,1,21,1,64,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17915
328149,0,1,9,6,8,0,0,0,136067,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18949
328150,0,1,21,1,1,0,0,0,136129,0,400,268435456,0,0,0,0,0,0,0,0,0,0,0,0,18950
328151,0,1,21,1,1,0,0,0,135864,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,18951
328152,0,6,0,12,1,0,0,0,136235,0,65792,0,0,0,0,0,0,0,0,0,0,0,0,0,18952
328153,0,1,21,1,1,0,0,0,136235,0,256,268435520,0,0,0,0,0,0,0,0,0,0,0,0,18953
328155,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18190
328156,0,1,3,7,1,0,0,0,135813,0,256,136,4,0,0,0,0,0,0,0,0,0,0,0,19397
328157,0,14,21,1,1,0,0,0,132248,136116,269582608,0,0,0,0,0,131072,0,0,0,0,0,0,0,17460
328158,0,14,21,1,1,0,0,0,132248,136116,269582608,0,0,0,0,0,131072,0,0,0,0,0,0,0,17461
328159,0,1,21,1,1,0,0,0,132393,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,19385
328160,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18014
328164,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18689
328165,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18599
328166,0,1,21,1,2,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17916
328167,0,1,9,4,32,0,0,0,136138,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,18267
328168,0,1,21,1,32,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17912
328169,0,1,21,1,1,0,0,0,135831,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17779
328170,0,1,21,3,2,0,0,0,135903,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,17650
328171,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,18013
328172,0,1,21,1,1,0,0,0,136092,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18547
328173,0,1,21,1,1,0,0,0,136092,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18548
328176,0,1,21,1,1,0,0,0,135809,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18126
328177,0,1,64,6,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17431
328178,0,38,0,1,1,0,0,0,136235,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,19062
328179,0,1,21,1,1,0,0,0,136223,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,19255
328180,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18352
328183,0,1,21,1,1,0,0,0,135831,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17780
328184,0,1,21,1,1,0,0,0,135831,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17781
328185,0,1,21,1,1,0,0,0,135831,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,17782
328187,0,1,21,1,1,0,0,0,132149,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,19377
328189,0,1,21,1,8,0,0,0,135953,0,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,18764
328190,0,1,21,1,1,0,0,0,135881,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,19370
328191,0,1,21,1,1,0,0,0,135881,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,19371
328192,0,34,0,1,1,0,0,0,136235,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,19058
328198,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18569
328199,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18570
328200,0,1,9,1,2,0,0,0,135924,0,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,21082
328201,0,1,21,1,1,0,0,0,135971,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,18535
328203,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18239
328204,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17845
328205,0,1,21,1,16,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,17900
328206,0,1,0,1,1,0,0,0,135863,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,17080
328208,0,1,21,7,1,0,0,0,136172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18634
328209,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18628
328211,0,37,0,1,1,0,0,0,132149,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,18434
328212,0,5,0,36,4,0,0,0,135805,0,65536,136,0,0,0,0,0,0,0,0,0,0,0,0,18435
328214,0,1,0,2,1,0,0,0,132282,0,327700,0,0,0,0,0,0,0,0,0,0,0,0,0,18368
328215,0,1,21,1,1,0,0,0,136235,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,18373
328216,0,5,106,4,32,0,0,0,136118,0,589824,136,0,0,0,0,0,0,0,0,0,0,0,0,18376
328217,0,1,467,8,1,0,0,0,136245,0,402980880,822099972,134217728,134217728,0,0,0,0,0,0,0,0,0,0,18248
328218,0,2,0,13,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,18611
328219,0,1,21,1,64,0,0,0,136235,0,448,0,0,0,0,0,0,0,4096,0,0,0,0,0,18378
328220,0,1,21,1,64,0,0,0,136235,0,448,0,0,0,0,0,0,0,4096,0,0,0,0,0,18379
328221,0,1,9,2,1,0,0,0,136138,0,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,18381
328222,0,1,21,1,1,0,0,0,135994,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,18388
328223,0,1,21,1,1,0,0,0,136223,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,19257
328224,0,1,21,1,1,0,0,0,132186,0,262608,0,0,0,0,0,0,0,0,0,0,0,0,0,17211
